a	0.0
across	1.3862943611198906
and	0.6931471805599453
at	1.3862943611198906
beside	1.3862943611198906
bought	1.3862943611198906
bread	1.3862943611198906
castle	1.3862943611198906
cold	1.3862943611198906
cup	1.3862943611198906
did	1.3862943611198906
drank	1.3862943611198906
drifted	1.3862943611198906
followed	1.3862943611198906
for	1.3862943611198906
garden	1.3862943611198906
gate	1.3862943611198906
ghost	1.3862943611198906
go	1.3862943611198906
haunted	1.3862943611198906
hot	1.3862943611198906
huge	1.3862943611198906
in	0.6931471805599453
left	1.3862943611198906
market	1.3862943611198906
night	1.3862943611198906
not	1.3862943611198906
of	0.6931471805599453
opened	1.3862943611198906
past	1.3862943611198906
prince	0.6931471805599453
rabbit	0.6931471805599453
sat	1.3862943611198906
saw	1.3862943611198906
sea	0.6931471805599453
second	1.3862943611198906
ship	0.6931471805599453
sold	1.3862943611198906
swam	1.3862943611198906
tea	0.6931471805599453
the	0.0
was	0.6931471805599453
whale	1.3862943611198906
