a	0.0
above	1.3862943611198906
against	1.3862943611198906
and	1.3862943611198906
bed	1.3862943611198906
between	1.3862943611198906
blotters	1.3862943611198906
book	1.3862943611198906
by	1.3862943611198906
cairn	1.3862943611198906
chase	1.3862943611198906
clean	1.3862943611198906
datum	1.3862943611198906
dries	1.3862943611198906
dry	1.3862943611198906
faces	1.3862943611198906
flat	1.3862943611198906
from	1.3862943611198906
furniture	1.3862943611198906
gauge	1.3862943611198906
genus	1.3862943611198906
glacier	1.3862943611198906
hides	1.3862943611198906
holds	1.3862943611198906
hut	1.3862943611198906
icefall	1.3862943611198906
in	0.6931471805599453
keeps	1.3862943611198906
label	1.3862943611198906
lock	1.3862943611198906
mark	1.3862943611198906
moraine	1.3862943611198906
on	1.3862943611198906
packet	1.3862943611198906
pier	1.3862943611198906
press	1.3862943611198906
proof	1.3862943611198906
quoins	1.3862943611198906
reads	1.3862943611198906
second	1.3862943611198906
shows	1.3862943611198906
silica	1.3862943611198906
sits	1.3862943611198906
slack	1.3862943611198906
staff	1.3862943611198906
stays	0.6931471805599453
stilling	1.3862943611198906
stones	1.3862943611198906
the	0.0
tide	1.3862943611198906
twice	1.3862943611198906
tympan	1.3862943611198906
type	1.3862943611198906
under	1.3862943611198906
voucher	1.3862943611198906
water	1.3862943611198906
well	1.3862943611198906
