a	0.07368421052631578
after	0.010526315789473684
again	0.010526315789473684
almost	0.010526315789473684
an	0.010526315789473684
and	0.031578947368421054
another	0.010526315789473684
baker	0.010526315789473684
baking	0.021052631578947368
ball	0.010526315789473684
be	0.010526315789473684
become	0.010526315789473684
becomes	0.010526315789473684
before	0.010526315789473684
breadcrumbs	0.010526315789473684
caramel	0.010526315789473684
clock	0.010526315789473684
cool	0.010526315789473684
counter	0.010526315789473684
crumb	0.010526315789473684
crust	0.021052631578947368
dough	0.010526315789473684
dutch	0.010526315789473684
feed	0.010526315789473684
first	0.010526315789473684
flour	0.010526315789473684
foams	0.010526315789473684
form	0.010526315789473684
gives	0.010526315789473684
gluten	0.010526315789473684
hot	0.010526315789473684
in	0.010526315789473684
its	0.010526315789473684
jar	0.010526315789473684
knead	0.010526315789473684
leftover	0.010526315789473684
like	0.010526315789473684
loaf	0.010526315789473684
long	0.010526315789473684
loud	0.010526315789473684
means	0.010526315789473684
morning	0.010526315789473684
night	0.010526315789473684
not	0.010526315789473684
on	0.010526315789473684
open	0.010526315789473684
oven	0.010526315789473684
overnight	0.010526315789473684
perfume	0.010526315789473684
proof	0.010526315789473684
reason	0.010526315789473684
salt	0.010526315789473684
scored	0.010526315789473684
shaggy	0.010526315789473684
should	0.010526315789473684
slice	0.010526315789473684
small	0.010526315789473684
sour	0.010526315789473684
sourdough	0.010526315789473684
starter	0.021052631578947368
starts	0.010526315789473684
steam	0.010526315789473684
system	0.010526315789473684
taut	0.010526315789473684
the	0.10526315789473684
then	0.031578947368421054
to	0.010526315789473684
toast	0.010526315789473684
too	0.010526315789473684
watches	0.010526315789473684
water	0.010526315789473684
weather	0.010526315789473684
windows	0.010526315789473684
