a	0
accident	0.01801003751914934
across	0.0066469689853797444
afternoon	0.0066469689853797444
also	0.0066469689853797444
an	0.0066469689853797444
and	0
ball	0.0066469689853797444
cat	0.03602007503829868
cats	0.03602007503829868
chase	0.0066469689853797444
fills	0.0066469689853797444
floor	0.01801003751914934
for	0.0066469689853797444
fur	0.0066469689853797444
happy	0.0066469689853797444
has	0
hours	0.0066469689853797444
hunt	0.01801003751914934
in	0.0066469689853797444
is	0
kitchen	0.01801003751914934
nap	0.0066469689853797444
of	0.013293937970759489
on	0.0066469689853797444
patch	0.0066469689853797444
pretend	0.0066469689853797444
purr	0.05403011255744802
room	0.01801003751914934
same	0.0066469689853797444
sharp	0.01801003751914934
sofa	0.03602007503829868
soft	0.0066469689853797444
sun	0.0066469689853797444
sunny	0.0066469689853797444
that	0
the	0
then	0.0066469689853797444
was	0.0066469689853797444
whiskers	0.03602007503829868
whole	0
will	0.0066469689853797444
yarn	0.03602007503829868
